Unnamed: 0,powerPlay,AverageScore,battingTeam,bowlingTeam,city,delivery_left,score,CurrentRunRate,wicketsLeft,Run_In_Last5,Wickets_In_Last5,Final_Score,innings
100910,0,128.3953488372093,Netherlands,Ireland,Dubai,39,70,5.185185185185185,3,23.0,3.0,86,2
159365,0,152.25,Bangladesh,Zimbabwe,Khulna,79,60,8.78048780487805,8,50.0,2.0,166,2
155475,0,130.42857142857142,Netherlands,Ireland,Dublin,13,159,8.915887850467291,6,36.0,3.0,183,2
16527,0,162.46666666666667,New Zealand,Australia,Wellington,79,34,4.975609756097561,7,27.0,2.0,118,1
39560,0,172.66666666666666,South Africa,West Indies,St George's,25,145,9.157894736842104,6,41.0,2.0,166,1
42760,0,152.8,England,Netherlands,London,5,156,8.139130434782608,5,39.0,3.0,162,1
20699,0,157.21428571428572,Pakistan,Zimbabwe,Harare,80,74,11.1,10,49.0,0.0,198,1
140493,1,130.3448275862069,Bangladesh,New Zealand,Mirpur,91,62,12.827586206896552,7,62.0,3.0,189,2
126880,0,129.41666666666666,West Indies,Sri Lanka,Abu Dhabi,9,145,7.837837837837838,2,38.0,3.0,169,2
70179,0,142.375,England,Australia,Cardiff,29,136,8.967032967032967,8,70.0,0.0,182,1
121749,0,135.609756097561,India,Sri Lanka,Colombo,19,141,8.376237623762377,3,37.0,3.0,174,2
57687,0,163.23076923076923,Australia,New Zealand,Sydney,80,49,7.35,8,36.0,2.0,150,1
41591,0,152.8,Pakistan,Ireland,London,65,73,7.963636363636364,9,38.0,1.0,159,1
18287,0,162.46666666666667,Australia,New Zealand,Wellington,43,96,7.48051948051948,7,38.0,2.0,142,1
69018,0,169.22222222222223,Pakistan,New Zealand,Mount Maunganui,26,123,7.851063829787234,7,41.0,1.0,181,1
10176,0,138.1627906976744,New Zealand,Pakistan,Dubai,40,94,7.05,6,40.0,1.0,135,1
8861,0,138.1627906976744,Bangladesh,Australia,Dubai,57,61,5.809523809523809,5,29.0,1.0,73,1
97984,0,149.28571428571428,South Africa,India,Cape Town,58,53,5.129032258064516,8,31.0,1.0,165,2
86853,0,169.6,Pakistan,Australia,Birmingham,27,130,8.387096774193548,5,46.0,1.0,167,1
112647,0,138.07142857142858,Australia,Pakistan,Harare,8,137,7.3392857142857135,3,39.0,2.0,149,2
121277,0,135.609756097561,England,India,Colombo,46,64,5.189189189189189,1,19.0,5.0,80,2
99030,0,128.3953488372093,Afghanistan,Netherlands,Dubai,38,95,6.951219512195122,8,38.0,0.0,150,2
49899,0,168.66666666666666,England,New Zealand,Auckland,0,214,10.7,3,48.0,4.0,214,1
417,0,159.2,West Indies,New Zealand,Lauderhill,62,65,6.724137931034483,9,33.0,0.0,209,1
53641,0,148.20689655172413,Zimbabwe,Bangladesh,Mirpur,81,29,4.461538461538462,7,21.0,1.0,131,1
139160,0,126.0,India,West Indies,Kolkata,50,61,5.228571428571429,6,18.0,1.0,110,2
35229,0,168.44444444444446,England,Australia,Southampton,29,125,8.241758241758243,5,31.0,3.0,179,1
31193,0,153.14285714285714,India,Australia,Colombo,34,96,6.697674418604651,5,28.0,3.0,140,1
16607,0,162.46666666666667,New Zealand,Australia,Wellington,0,118,5.9,0,19.0,6.0,118,1
112226,0,138.07142857142858,Australia,Pakistan,Harare,73,82,10.46808510638298,9,47.0,1.0,117,2
37028,0,146.41666666666666,Pakistan,South Africa,Abu Dhabi,81,44,6.769230769230769,8,28.0,1.0,119,1
73606,0,151.36363636363637,India,England,Manchester,35,123,8.682352941176472,5,49.0,4.0,165,1
104978,0,149.27586206896552,Pakistan,Australia,Johannesburg,32,131,8.931818181818182,6,59.0,0.0,165,2
100756,0,128.3953488372093,Australia,Pakistan,Dubai,69,61,7.176470588235294,9,29.0,1.0,151,2
117816,0,135.609756097561,Australia,Pakistan,Colombo,47,59,4.849315068493151,6,28.0,2.0,117,2
3208,0,154.71428571428572,India,Bangladesh,Bengaluru,15,121,6.914285714285715,4,39.0,4.0,146,1
169111,0,151.0,Australia,Pakistan,Birmingham,72,63,7.875,8,36.0,1.0,144,2
19648,0,145.89473684210526,Afghanistan,Bangladesh,Dhaka,17,122,7.106796116504854,4,34.0,2.0,164,1
102,0,159.2,West Indies,India,Lauderhill,20,74,4.44,3,21.0,2.0,95,1
137703,1,149.95833333333334,India,New Zealand,Auckland,90,42,8.4,10,42.0,0.0,162,2
114967,0,162.58333333333334,Pakistan,New Zealand,Hamilton,41,96,7.29113924050633,5,27.0,2.0,146,2
6219,0,156.9047619047619,South Africa,Pakistan,Cape Town,76,64,8.727272727272728,9,44.0,1.0,192,1
108096,0,135.2,New Zealand,West Indies,Wellington,47,86,7.068493150684932,5,25.0,2.0,163,2
58321,0,163.23076923076923,Australia,India,Sydney,67,72,8.150943396226415,9,44.0,0.0,186,1
55410,0,148.20689655172413,Pakistan,Bangladesh,Mirpur,41,86,6.531645569620253,7,37.0,3.0,141,1
170706,1,157.57142857142858,West Indies,New Zealand,Mount Maunganui,90,53,10.6,6,52.0,3.0,124,2
81121,0,131.66666666666666,South Africa,Australia,Port Elizabeth,71,71,8.693877551020408,9,37.0,1.0,158,1
19594,0,145.89473684210526,Afghanistan,Bangladesh,Dhaka,69,50,5.882352941176471,6,27.0,1.0,164,1
119590,0,135.609756097561,India,Bangladesh,Colombo,18,132,7.764705882352941,6,41.0,1.0,168,2
14198,1,170.24137931034485,India,South Africa,Johannesburg,92,52,11.142857142857142,8,52.0,2.0,203,1
66641,0,161.36363636363637,Pakistan,South Africa,Lahore,43,105,8.181818181818182,6,42.0,2.0,169,1
73185,0,151.36363636363637,Pakistan,England,Manchester,27,139,8.96774193548387,7,45.0,1.0,190,1
156813,0,141.0,Pakistan,West Indies,St Vincent,46,100,8.108108108108107,5,33.0,2.0,158,2
81835,0,129.4,New Zealand,Australia,Dharamsala,27,104,6.709677419354839,6,28.0,1.0,142,1
60104,0,149.0,Netherlands,England,Chattogram,83,48,7.783783783783783,9,35.0,1.0,133,1
68868,0,169.22222222222223,New Zealand,Bangladesh,Mount Maunganui,52,94,8.294117647058822,7,42.0,0.0,195,1
15931,0,170.24137931034485,New Zealand,South Africa,Johannesburg,59,67,6.59016393442623,6,31.0,2.0,129,1
94339,0,148.91666666666666,Australia,Pakistan,St Lucia,40,110,8.25,5,48.0,1.0,197,2
103460,0,128.3953488372093,England,Pakistan,Dubai,1,134,6.756302521008403,4,25.0,3.0,136,2
87302,0,153.33333333333334,Sri Lanka,New Zealand,Kandy,18,135,7.9411764705882355,5,46.0,3.0,161,1
156647,1,141.0,West Indies,Pakistan,St Vincent,87,6,1.0909090909090908,7,5.0,3.0,124,2
147096,0,130.8,South Africa,Sri Lanka,Chattogram,28,117,7.630434782608695,7,37.0,2.0,160,2
85106,0,171.66666666666666,West Indies,Australia,Gros Islet,45,95,7.6,7,36.0,0.0,196,1
88093,1,104.0,India,Australia,Visakhapatnam,88,43,8.0625,9,42.0,1.0,126,1
6344,0,156.9047619047619,England,South Africa,Cape Town,74,53,6.913043478260869,7,18.0,3.0,134,1
4862,1,160.83333333333334,Ireland,India,Nottingham,91,24,4.965517241379311,7,23.0,3.0,112,1
49654,0,168.66666666666666,Pakistan,New Zealand,Auckland,1,139,7.008403361344539,1,43.0,2.0,143,1
144849,0,141.92307692307693,India,Australia,Sydney,38,133,9.731707317073171,8,39.0,1.0,200,2
138548,1,126.0,Bangladesh,New Zealand,Kolkata,86,29,5.117647058823529,8,29.0,2.0,70,2
48903,0,168.66666666666666,Sri Lanka,New Zealand,Auckland,20,102,6.119999999999999,2,41.0,1.0,115,1
147250,1,130.8,Zimbabwe,Afghanistan,Chattogram,89,41,7.935483870967741,9,37.0,1.0,156,2
16552,0,162.46666666666667,New Zealand,Australia,Wellington,54,54,4.909090909090909,6,25.0,2.0,118,1
16474,0,170.24137931034485,England,South Africa,Johannesburg,11,169,9.30275229357798,5,50.0,2.0,202,1
74879,0,134.5,Ireland,West Indies,Basseterre,20,129,7.739999999999999,5,32.0,2.0,147,1
159717,1,139.8,South Africa,Australia,Adelaide,85,45,7.714285714285714,9,44.0,0.0,145,2
26756,0,146.14285714285714,England,Pakistan,Sharjah,22,111,6.795918367346939,4,30.0,1.0,154,1
159654,0,139.8,Sri Lanka,Australia,Adelaide,28,79,5.152173913043479,3,29.0,2.0,99,2
102494,0,128.3953488372093,New Zealand,Pakistan,Dubai,51,70,6.086956521739131,5,28.0,1.0,112,2
50304,1,168.66666666666666,West Indies,New Zealand,Auckland,91,58,12.0,6,51.0,4.0,180,1
569,0,159.2,West Indies,New Zealand,Lauderhill,42,106,8.153846153846153,8,42.0,1.0,177,1
136004,0,149.95833333333334,West Indies,New Zealand,Auckland,19,94,5.584158415841585,2,20.0,3.0,108,2
27675,1,146.14285714285714,Zimbabwe,Afghanistan,Sharjah,87,48,8.727272727272727,10,43.0,0.0,120,1
24357,0,178.75,England,New Zealand,Hamilton,8,172,9.214285714285714,5,50.0,2.0,194,1
47486,0,166.2,Ireland,Netherlands,Sylhet,7,175,9.29203539823009,7,70.0,0.0,189,1
115943,0,136.78571428571428,Bangladesh,West Indies,Sharjah,35,93,6.564705882352942,6,45.0,2.0,139,2
22564,0,157.21428571428572,Zimbabwe,India,Harare,60,52,5.2,6,24.0,0.0,99,1
165206,0,154.25,England,South Africa,Centurion,18,139,8.176470588235293,6,48.0,2.0,157,2
109350,0,125.15789473684212,Zimbabwe,Afghanistan,Dhaka,60,59,5.9,6,24.0,1.0,169,2
148762,0,138.0,Bangladesh,South Africa,Potchefstroom,46,97,7.864864864864865,4,34.0,2.0,141,2
154769,0,140.0,South Africa,England,Cardiff,14,137,7.754716981132075,4,49.0,1.0,162,2
162105,0,167.33333333333334,England,Australia,Hobart,59,91,8.950819672131148,6,46.0,1.0,200,2
124391,0,143.44444444444446,Australia,England,Southampton,64,81,8.678571428571429,8,44.0,1.0,146,2
113238,0,138.07142857142858,Pakistan,Zimbabwe,Harare,42,99,7.615384615384615,8,34.0,1.0,163,2
168408,0,160.25,Afghanistan,Zimbabwe,Bulawayo,45,107,8.56,8,36.0,2.0,191,2
40147,0,139.69230769230768,India,Australia,Melbourne,59,92,9.049180327868854,10,45.0,0.0,184,1
118014,1,135.609756097561,Sri Lanka,India,Colombo,90,29,5.8,9,29.0,1.0,133,2
159559,0,139.8,England,Australia,Adelaide,1,157,7.915966386554622,1,31.0,4.0,158,2
124331,0,143.44444444444446,England,Australia,Southampton,10,147,8.01818181818182,6,37.0,2.0,158,2
121397,0,135.609756097561,India,Sri Lanka,Colombo,17,149,8.679611650485436,8,35.0,0.0,174,2
130517,0,141.33333333333334,England,West Indies,London,34,107,7.465116279069767,5,31.0,1.0,173,2
130532,0,141.33333333333334,England,West Indies,London,20,139,8.34,5,48.0,1.0,173,2
168507,0,160.25,Bangladesh,Zimbabwe,Bulawayo,70,65,7.8,9,42.0,0.0,162,2
131462,0,141.33333333333334,West Indies,India,London,56,68,6.375,8,36.0,1.0,156,2
20276,0,145.89473684210526,Bangladesh,Australia,Dhaka,11,115,6.330275229357798,4,37.0,3.0,131,1
145326,0,150.25,Zimbabwe,Netherlands,Rotterdam,41,94,7.139240506329115,6,25.0,3.0,152,2
173396,0,125.33333333333331,Ireland,South Africa,Belfast,31,93,6.269662921348314,2,37.0,3.0,117,2
150188,0,132.1764705882353,India,West Indies,Barbados,25,114,7.199999999999999,4,42.0,3.0,155,2
12335,0,138.1627906976744,Australia,England,Dubai,72,32,4.0,6,19.0,2.0,125,1
142515,0,130.3448275862069,India,Bangladesh,Mirpur,53,83,7.432835820895523,9,43.0,0.0,141,2
64289,0,153.88235294117646,Pakistan,England,Barbados,5,132,6.88695652173913,3,31.0,3.0,147,1
57034,0,147.0,India,England,Kanpur,23,115,7.11340206185567,5,32.0,2.0,147,1
93384,0,148.91666666666666,South Africa,Pakistan,St Lucia,41,72,5.468354430379747,6,29.0,2.0,137,2
42711,0,152.8,England,Netherlands,London,54,100,9.090909090909092,10,49.0,0.0,162,1
96926,0,149.28571428571428,Sri Lanka,South Africa,Cape Town,64,78,8.357142857142856,8,42.0,1.0,170,2
149231,0,138.0,Bangladesh,Netherlands,The Hague,48,74,6.166666666666667,8,24.0,1.0,145,2
50769,0,168.66666666666666,Pakistan,New Zealand,Auckland,48,106,8.833333333333334,8,45.0,2.0,201,1
116506,0,136.78571428571428,Pakistan,New Zealand,Sharjah,23,99,6.123711340206185,5,31.0,2.0,135,2
71185,0,181.5,New Zealand,England,Christchurch,20,122,7.319999999999999,6,42.0,1.0,153,1
97792,0,149.28571428571428,South Africa,England,Cape Town,45,77,6.16,7,31.0,1.0,135,2
45688,0,158.30769230769232,New Zealand,South Africa,Durban,40,62,4.65,2,26.0,3.0,86,1
75790,0,181.8,Australia,England,Adelaide,33,112,7.724137931034483,8,27.0,1.0,157,1
12063,1,138.1627906976744,Pakistan,New Zealand,Dubai,91,40,8.275862068965518,9,40.0,1.0,153,1
32932,0,153.14285714285714,Sri Lanka,India,Colombo,7,168,8.920353982300886,6,49.0,1.0,171,1
65363,0,191.25,South Africa,England,Mumbai,47,135,11.095890410958903,7,39.0,2.0,229,1
136696,0,149.95833333333334,West Indies,New Zealand,Auckland,41,109,8.278481012658228,7,34.0,2.0,155,2
73033,0,140.16666666666666,Zimbabwe,New Zealand,Guyana,83,55,8.91891891891892,9,46.0,1.0,84,1
26051,0,177.6,New Zealand,Pakistan,Chandigarh,39,116,8.592592592592593,8,42.0,1.0,180,1
44795,0,139.66666666666666,Zimbabwe,Pakistan,Rawalpindi,71,55,6.734693877551021,8,32.0,2.0,129,1
146363,0,130.8,Sri Lanka,Bangladesh,Chattogram,51,51,4.434782608695652,4,19.0,4.0,123,2
100374,0,128.3953488372093,Pakistan,Australia,Dubai,59,38,3.737704918032787,4,18.0,1.0,74,2
80915,0,182.0,Bangladesh,New Zealand,Napier,36,84,6.0,5,23.0,1.0,141,1
19112,1,145.89473684210526,Bangladesh,New Zealand,Dhaka,90,27,5.4,10,27.0,0.0,141,1
60909,0,149.0,Afghanistan,Zimbabwe,Chattogram,25,124,7.83157894736842,5,36.0,4.0,155,1
139171,0,126.0,India,West Indies,Kolkata,39,74,5.481481481481482,6,28.0,0.0,110,2
174967,0,186.0,Zimbabwe,South Africa,Kimberley,65,83,9.054545454545456,9,51.0,0.0,186,2
26337,0,146.14285714285714,Afghanistan,Zimbabwe,Sharjah,2,157,7.983050847457626,1,38.0,6.0,158,1
130141,0,141.33333333333334,Pakistan,Sri Lanka,London,61,58,5.898305084745762,7,25.0,2.0,131,2
146943,0,130.8,England,Sri Lanka,Chattogram,60,72,7.2,8,41.0,0.0,190,2
125815,0,129.41666666666666,Australia,West Indies,Abu Dhabi,62,93,9.620689655172416,9,54.0,0.0,161,2
171241,0,157.57142857142858,West Indies,New Zealand,Mount Maunganui,28,122,7.956521739130435,4,46.0,2.0,166,2
148673,0,138.0,South Africa,Zimbabwe,Potchefstroom,35,121,8.541176470588235,6,48.0,1.0,135,2
46548,1,158.30769230769232,South Africa,West Indies,Durban,84,62,10.333333333333334,10,55.0,0.0,195,1
12101,0,138.1627906976744,Pakistan,New Zealand,Dubai,55,79,7.292307692307692,8,31.0,1.0,153,1
43602,0,152.8,India,West Indies,London,32,87,5.931818181818182,6,33.0,1.0,153,1
88556,0,136.0,South Africa,West Indies,Antigua,4,117,6.051724137931035,4,42.0,1.0,120,1
47561,0,166.2,Sri Lanka,Bangladesh,Sylhet,55,98,9.046153846153846,10,41.0,0.0,210,1
88345,1,136.0,West Indies,Zimbabwe,Antigua,87,32,5.818181818181818,9,28.0,1.0,158,1
18123,0,162.46666666666667,New Zealand,England,Wellington,79,55,8.048780487804878,9,38.0,1.0,196,1
141521,0,130.3448275862069,Bangladesh,Pakistan,Mirpur,6,129,6.789473684210527,3,44.0,3.0,140,2
58320,0,163.23076923076923,Australia,India,Sydney,68,71,8.192307692307693,9,44.0,0.0,186,1
75868,0,181.8,Australia,Sri Lanka,Adelaide,78,65,9.285714285714286,10,44.0,0.0,233,1
28998,0,153.14285714285714,Sri Lanka,Australia,Colombo,1,125,6.302521008403362,1,32.0,2.0,128,1
56979,0,147.0,India,England,Kanpur,77,55,7.674418604651162,8,36.0,2.0,147,1
4994,0,160.83333333333334,Bangladesh,Ireland,Nottingham,68,59,6.807692307692308,7,32.0,2.0,137,1
9669,1,138.1627906976744,West Indies,England,Dubai,90,27,5.4,7,27.0,3.0,55,1
34622,0,169.58823529411765,Sri Lanka,West Indies,Pallekele,15,175,10.0,7,61.0,1.0,215,1
97765,0,149.28571428571428,South Africa,England,Cape Town,71,50,6.122448979591837,8,27.0,2.0,135,2
5219,1,156.9047619047619,England,Zimbabwe,Cape Town,88,51,9.5625,8,49.0,2.0,188,1
136599,0,149.95833333333334,India,New Zealand,Auckland,30,103,6.866666666666666,8,42.0,0.0,135,2
81117,0,131.66666666666666,South Africa,Australia,Port Elizabeth,75,67,8.933333333333334,9,44.0,1.0,158,1
75899,0,181.8,Australia,Sri Lanka,Adelaide,47,130,10.684931506849315,9,64.0,1.0,233,1
175130,0,171.0,England,South Africa,Taunton,28,134,8.739130434782608,7,41.0,2.0,171,2
110076,0,125.15789473684212,Sri Lanka,Bangladesh,Dhaka,60,103,10.3,7,46.0,2.0,194,2
44367,0,152.8,England,West Indies,London,6,147,7.736842105263157,5,35.0,2.0,161,1
96140,0,143.0,England,Pakistan,Nottingham,4,201,10.396551724137932,0,42.0,5.0,201,2
98377,0,149.28571428571428,Zimbabwe,Australia,Cape Town,33,94,6.482758620689655,6,34.0,1.0,139,2
175026,0,186.0,Zimbabwe,South Africa,Kimberley,8,177,9.482142857142856,5,48.0,3.0,186,2
21068,1,157.21428571428572,Zimbabwe,India,Harare,86,48,8.470588235294118,8,40.0,2.0,145,1
122647,0,147.11764705882354,New Zealand,West Indies,Pallekele,80,38,5.7,9,32.0,1.0,139,2
36655,0,146.41666666666666,Sri Lanka,Ireland,Abu Dhabi,78,54,7.714285714285714,7,45.0,0.0,171,1
129006,1,131.0,Sri Lanka,Australia,Melbourne,89,55,10.64516129032258,9,53.0,1.0,172,2
147520,0,120.66666666666669,Zimbabwe,Ireland,Bready,34,111,7.7441860465116275,3,30.0,3.0,138,2
133784,0,146.15384615384616,South Africa,Australia,Durban,37,101,7.301204819277108,4,34.0,3.0,158,2
113140,0,138.07142857142858,India,Zimbabwe,Harare,16,143,8.25,5,51.0,1.0,168,2
42927,0,152.8,South Africa,New Zealand,London,82,47,7.421052631578948,10,38.0,0.0,128,1
36351,0,146.41666666666666,Ireland,Afghanistan,Abu Dhabi,16,108,6.230769230769231,4,32.0,2.0,125,1
52242,0,148.20689655172413,Bangladesh,Sri Lanka,Mirpur,36,90,6.428571428571429,7,37.0,0.0,147,1
115799,0,136.78571428571428,Zimbabwe,Afghanistan,Sharjah,57,62,5.904761904761905,7,33.0,2.0,141,2
119291,0,135.609756097561,Pakistan,South Africa,Colombo,71,43,5.26530612244898,6,13.0,3.0,136,2
151423,0,180.125,Afghanistan,South Africa,Mumbai,40,130,9.75,6,46.0,2.0,172,2
96526,0,143.0,Ireland,Bangladesh,Nottingham,54,70,6.363636363636363,8,23.0,1.0,138,2
140914,0,130.3448275862069,India,Sri Lanka,Mirpur,18,122,7.176470588235294,6,45.0,1.0,142,2
108790,0,125.15789473684212,Australia,Bangladesh,Dhaka,53,66,5.91044776119403,4,16.0,3.0,105,2
126514,0,129.41666666666666,New Zealand,Afghanistan,Abu Dhabi,36,91,6.5,8,33.0,0.0,125,2
1431,0,154.0,Sri Lanka,England,St Lucia,49,65,5.492957746478873,6,26.0,1.0,128,1
73992,0,151.36363636363637,New Zealand,England,Manchester,14,100,5.660377358490566,3,28.0,2.0,123,1
49372,0,168.66666666666666,New Zealand,India,Auckland,37,130,9.397590361445785,7,47.0,2.0,203,1
65141,0,153.88235294117646,Australia,Bangladesh,Barbados,26,86,5.48936170212766,4,29.0,1.0,141,1
64212,0,153.88235294117646,Pakistan,England,Barbados,80,51,7.649999999999999,9,35.0,1.0,147,1
35851,0,168.44444444444446,England,Australia,Southampton,23,117,7.237113402061855,6,40.0,1.0,145,1
78890,0,163.0,England,Australia,Chester-le-Street,31,133,8.96629213483146,9,40.0,1.0,195,1
155959,1,148.0,England,New Zealand,Christchurch,87,37,6.727272727272728,10,37.0,0.0,154,2
133528,0,146.15384615384616,Pakistan,India,Durban,49,65,5.492957746478873,6,23.0,3.0,141,2
1279,0,154.0,West Indies,Australia,St Lucia,80,42,6.3,8,33.0,2.0,150,1
109404,0,125.15789473684212,Zimbabwe,Afghanistan,Dhaka,11,145,7.981651376146789,3,49.0,2.0,169,2
171827,0,131.5,Netherlands,Bangladesh,Dharamsala,43,83,6.467532467532467,7,30.0,2.0,145,2
34465,0,169.58823529411765,West Indies,England,Pallekele,47,114,9.36986301369863,9,61.0,1.0,179,1
97304,0,149.28571428571428,Australia,South Africa,Cape Town,50,106,9.085714285714284,8,45.0,2.0,181,2
126461,1,129.41666666666666,New Zealand,Afghanistan,Abu Dhabi,88,36,6.75,9,34.0,1.0,125,2
128804,0,131.0,Pakistan,Australia,Melbourne,19,106,6.297029702970297,4,31.0,2.0,125,2
113705,0,138.07142857142858,Zimbabwe,Pakistan,Harare,66,49,5.444444444444445,7,21.0,2.0,136,2
71929,0,143.5,Pakistan,West Indies,St Vincent,16,109,6.288461538461539,4,31.0,3.0,135,1
173872,0,121.5,New Zealand,West Indies,Dominica,29,105,6.923076923076923,6,27.0,2.0,126,2
51886,0,143.0,Pakistan,Bangladesh,Kolkata,38,121,8.853658536585366,9,40.0,0.0,201,1
131727,0,141.33333333333334,England,West Indies,London,9,183,9.891891891891891,4,66.0,0.0,193,2
90648,0,201.0,India,Sri Lanka,Indore,64,110,11.785714285714285,10,78.0,0.0,260,1
99045,0,128.3953488372093,Afghanistan,Netherlands,Dubai,23,113,6.989690721649484,6,35.0,2.0,150,2
40325,0,139.69230769230768,Australia,England,Melbourne,2,143,7.271186440677965,3,43.0,2.0,147,1
153341,0,148.54545454545453,South Africa,Pakistan,Lahore,51,101,8.782608695652174,7,49.0,1.0,145,2
97797,0,149.28571428571428,South Africa,England,Cape Town,40,79,5.925,7,24.0,1.0,135,2
6668,0,156.9047619047619,India,South Africa,Cape Town,8,153,8.196428571428571,5,36.0,2.0,172,1
117864,0,135.609756097561,Australia,Pakistan,Colombo,0,117,5.85,3,35.0,2.0,117,2
109163,0,125.15789473684212,New Zealand,Bangladesh,Dhaka,30,88,5.866666666666666,6,31.0,2.0,137,2
28206,0,153.14285714285714,New Zealand,Sri Lanka,Colombo,55,71,6.553846153846154,8,37.0,0.0,141,1
18907,0,145.89473684210526,Bangladesh,Australia,Dhaka,51,74,6.434782608695652,7,44.0,1.0,127,1
60619,0,149.0,Sri Lanka,South Africa,Chattogram,70,77,9.24,8,44.0,1.0,165,1
136308,1,149.95833333333334,New Zealand,Sri Lanka,Auckland,87,47,8.545454545454545,10,39.0,0.0,116,2
73728,0,151.36363636363637,Pakistan,England,Manchester,34,109,7.604651162790697,7,38.0,0.0,154,1
148045,0,157.4,Afghanistan,Bangladesh,Dehradun,46,74,6.0,8,28.0,1.0,135,2
64127,0,153.88235294117646,England,South Africa,Barbados,39,113,8.37037037037037,7,38.0,2.0,168,1
113231,0,138.07142857142858,Pakistan,Zimbabwe,Harare,49,95,8.028169014084506,8,35.0,1.0,163,2
112020,0,138.07142857142858,Bangladesh,Zimbabwe,Harare,34,94,6.558139534883721,4,39.0,1.0,143,2
144223,0,141.92307692307693,India,Australia,Sydney,78,67,9.571428571428571,8,51.0,2.0,168,2
120936,1,135.609756097561,Australia,West Indies,Colombo,86,59,10.411764705882351,9,52.0,1.0,100,2
103993,0,149.27586206896552,Sri Lanka,New Zealand,Johannesburg,12,162,9.0,7,50.0,1.0,168,2
54290,0,148.20689655172413,India,Sri Lanka,Mirpur,57,64,6.095238095238095,8,38.0,1.0,130,1
24687,0,178.75,Zimbabwe,New Zealand,Hamilton,44,120,9.473684210526317,9,35.0,0.0,200,1
33503,0,169.58823529411765,Bangladesh,Pakistan,Pallekele,26,135,8.617021276595745,6,33.0,2.0,175,1
65571,1,191.25,Sri Lanka,India,Mumbai,89,27,5.225806451612903,7,26.0,3.0,135,1
90037,0,179.33333333333334,South Africa,Ireland,Belfast,66,59,6.555555555555555,10,36.0,0.0,189,1
68766,0,169.22222222222223,New Zealand,Bangladesh,Mount Maunganui,31,124,8.359550561797752,7,70.0,0.0,194,1
52873,0,148.20689655172413,Bangladesh,Australia,Mirpur,2,151,7.677966101694915,6,32.0,2.0,153,1
109570,0,125.15789473684212,Bangladesh,Afghanistan,Dhaka,77,42,5.8604651162790695,6,28.0,2.0,139,2
